TweetTime,Tweet,Location,FollowersCount,FriendsCount,ListedCount,FavouritesCount,StatusesCount,UserCreatedAt,Lang
Wed Sep 17 13:55:13 +0000 2014,"b'RT @ClaGonnelli: #Salmond dipinge un ottimo futuro alla nordica. Idee giovani che infuocano, ma che non hanno certezze @riotta'",,275672,2603,2527,12987,145591,Sun Sep 13 20:50:02 +0000 2009,en
Wed Sep 17 13:54:28 +0000 2014,b'@BBCNews @itvnews    What does it take to run a COUNTRY?? Can you imagine the organization required? Is #Salmond capable?',The beautiful UK & proud of it,281,341,2,357,6173,Mon Oct 29 09:41:51 +0000 2012,en
Wed Sep 17 13:51:59 +0000 2014,"b'RT @BearGardenMan: #Salmond, the #Muslim Apologist, gives #ScotlandDecides faithful more amazing old tosh http://t.co/cGS4nNFemX'", Warrington,6729,7316,38,4872,2767,Sun Jan 09 16:34:06 +0000 2011,en
Wed Sep 17 13:51:38 +0000 2014,b'Are #Salmond &amp; #Babyface Capable OF RUNNING A COUNTRY FROM SCRATCH??',The beautiful UK & proud of it,281,341,2,357,6173,Mon Oct 29 09:41:51 +0000 2012,en
Wed Sep 17 13:43:45 +0000 2014,b'#Reality #Check: #Salmond wrong again! #One day to go.... http://t.co/rtCGSKXqib',"London, England",3049,4033,50,21814,36285,Tue Jun 02 14:46:53 +0000 2009,en
Wed Sep 17 13:38:13 +0000 2014,"b'RT @BearGardenMan: #Salmond, the #Muslim Apologist, gives #ScotlandDecides faithful more amazing old tosh http://t.co/cGS4nNFemX'",glasgow maryhill,302,333,6,24113,8236,Sat Nov 26 12:57:38 +0000 2011,en
Wed Sep 17 13:37:37 +0000 2014,"b'If #YES ""best interests"" of Scotland/UK wouldn\'t be unitary but divergent &amp; ""friendly"" #Salmond has already  insulted all the negotiators!'",The As If,33,93,1,2,735,Fri Sep 14 18:06:59 +0000 2012,en
Wed Sep 17 13:36:03 +0000 2014,"b'RT @BearGardenMan: #Salmond, the #Muslim Apologist, gives #ScotlandDecides faithful more amazing old tosh http://t.co/cGS4nNFemX'",,1250,1371,7,4692,3388,Wed Mar 09 21:03:23 +0000 2011,en
Wed Sep 17 13:27:09 +0000 2014,"b'RT @BearGardenMan: #Salmond, the #Muslim Apologist, gives #ScotlandDecides faithful more amazing old tosh http://t.co/cGS4nNFemX'",united kingdom,8388,8508,169,20720,78141,Sun Sep 25 13:27:57 +0000 2011,en
Wed Sep 17 13:24:52 +0000 2014,b'.@thei100 The only people who can be blamed for #Scottish #independence are #Salmond and his misguided misfits...  Not to mention the #lies',Sailing the Ocean of Life,174,382,13,993,5806,Tue Jul 19 03:15:15 +0000 2011,en
Wed Sep 17 13:24:46 +0000 2014,b'#Salmond is lying on currency.  #Scotland can only become member of #EU if it joins the #Euro #indyref #bbcnews #skynews',Bucks,187,692,55,438,25417,Sat Mar 10 13:47:24 +0000 2012,en
Wed Sep 17 13:22:13 +0000 2014,b'#Scotland has no choice on currency.  If in #EU it has to adopt #Euro despite lies by #Salmond &amp; #SNP #indyref #bbcnews #skynews',Bucks,187,692,55,438,25417,Sat Mar 10 13:47:24 +0000 2012,en
Wed Sep 17 13:08:25 +0000 2014,b'@spencer68 I can really imagine Fred and Wilma coming down to England and campaigning for a currency union... #indyref #Salmond #Sturgeon',The Anglosphere,14,15,1,51,2205,Fri Aug 15 14:51:44 +0000 2014,en-gb
Wed Sep 17 13:00:22 +0000 2014,"b""#Salmond #Makes last-ditch #Plea: '#This #Vote isn't #About me' http://t.co/VdI0KMiiTE #Isnt #Lastditch""",,47,70,16,0,11324,Fri Aug 22 00:40:28 +0000 2014,en
Wed Sep 17 12:59:45 +0000 2014,b'RT @duncanbolam: #Salmond aim to keep the #Pound is a bit like expecting to keep dipping into the shared bank account after divorce #better\\u2026',Scotland,1706,1948,84,36203,122939,Mon Dec 07 22:57:23 +0000 2009,en
Wed Sep 17 12:58:59 +0000 2014,"b'RT @BearGardenMan: #Salmond, the #Muslim Apologist, gives #ScotlandDecides faithful more amazing old tosh http://t.co/cGS4nNFemX'",uk,1348,311,111,64948,299382,Fri Nov 05 16:32:29 +0000 2010,en
Wed Sep 17 12:58:27 +0000 2014,"b""RT @SaveBlighty: Blair Jenkins denies 'YES' is monosyllabic...\\n\\n#BetterTogether #VoteNo #Salmond http://t.co/JS442mO8OI""",Global,1133,1970,28,1111,2987,Wed Sep 22 15:17:57 +0000 2010,en
Wed Sep 17 12:57:20 +0000 2014,"b'@MrsFlowers1   @Lord_Sugar is not being condescending, he is telling as it is!!   Pity #Salmond is not as honest #indyref #bbcnews #skynews'",Bucks,187,692,55,438,25417,Sat Mar 10 13:47:24 +0000 2012,en
Wed Sep 17 12:56:00 +0000 2014,"b""RT @SaveBlighty: Blair Jenkins denies 'YES' is monosyllabic...\\n\\n#BetterTogether #VoteNo #Salmond http://t.co/JS442mO8OI""",,13061,450,109,4211,7841,Sat Jan 22 19:46:28 +0000 2011,en
Wed Sep 17 12:53:31 +0000 2014,b'RT @duncanbolam: #Salmond aim to keep the #Pound is a bit like expecting to keep dipping into the shared bank account after divorce #better\\u2026',"Jacksonville, FL",87,212,2,425,1465,Wed Nov 10 22:13:40 +0000 2010,en
Wed Sep 17 12:51:23 +0000 2014,"b""RT @SaveBlighty: Blair Jenkins denies 'YES' is monosyllabic...\\n\\n#BetterTogether #VoteNo #Salmond http://t.co/JS442mO8OI""",several,112,204,4,6038,11596,Sun Aug 05 12:28:14 +0000 2012,en
Wed Sep 17 12:51:14 +0000 2014,b'RT @duncanbolam: #Salmond aim to keep the #Pound is a bit like expecting to keep dipping into the shared bank account after divorce #better\\u2026',Global,1133,1970,28,1111,2987,Wed Sep 22 15:17:57 +0000 2010,en
Wed Sep 17 12:50:27 +0000 2014,b'#Salmond aim to keep the #Pound is a bit like expecting to keep dipping into the shared bank account after divorce #bettertogether #indyref',Brighton & Hove & London,654,2101,36,274,3539,Thu Aug 06 19:13:39 +0000 2009,en
Wed Sep 17 12:43:04 +0000 2014,"b'@DavidJo52951945 Lol, #SALMOND howler #nothanks #indyref http://t.co/eMJE90GxVC http://t.co/P7GVusKpSk #LyingScotsman'","Eastbourne, England",868,1866,79,586,11457,Tue May 29 08:21:31 +0000 2012,en
Wed Sep 17 12:39:27 +0000 2014,b'@R_Gilby @DAaronovitch @BBCRadio4 #scotlanddecides and #Salmond being too clever',london uk,3223,928,558,2296,408763,Sun Oct 04 16:34:18 +0000 2009,en
Wed Sep 17 12:37:16 +0000 2014,b'#Salmond #Pressured #Irish #Head of St #Andrews to #Drop #Warnings #Over Yes #Vote http://t.co/7AgebxNxOK',,47,70,16,0,11324,Fri Aug 22 00:40:28 +0000 2014,en
Wed Sep 17 12:36:24 +0000 2014,b'#Alex #Salmond: The #21st #Century #Braveheart http://t.co/3n7LlOP46y',,47,70,16,0,11324,Fri Aug 22 00:40:28 +0000 2014,en
Wed Sep 17 12:35:46 +0000 2014,"b""Too close to call? Try bookies. Consistently 1-5 #VoteNo 7-2 #VoteYes Maybe #Salmond should bet house, if he's so confident""",Andaman Islands,127,159,3,575,3157,Thu May 12 19:33:50 +0000 2011,en
Wed Sep 17 12:35:17 +0000 2014,"b'RT @rielcano: If #Salmond\\u2019s independence bid fails, he will claim devo max as his success: @andresortegak http://t.co/SQR8INI5at'",,780,1717,227,29,153484,Sun Nov 27 11:28:06 +0000 2011,es
Wed Sep 17 12:34:35 +0000 2014,b'Nigel Farage accuses Alex #Salmond of inciting riots: Alex Salmond\\u2019s vitrolic campaigning around the Scottish\\u2026 http://t.co/lfcCtHlXgc',Sumedang,3376,3471,483,10,440776,Mon May 05 07:15:12 +0000 2014,en
Wed Sep 17 12:33:45 +0000 2014,b'@Becca_March @DAaronovitch @BBCRadio4 I just cant see the advantages of #Yes and I dont trust #Salmond he is too clever by half',london uk,3223,928,558,2296,408763,Sun Oct 04 16:34:18 +0000 2009,en
Wed Sep 17 12:33:23 +0000 2014,"b'Every time #Salmond says something, or dismisses a valid point (which is often) I have an overwhelming desire to punch him in the larynx.'",Whitstable,248,290,17,369,6871,Thu May 12 13:49:45 +0000 2011,en
Wed Sep 17 12:31:03 +0000 2014,b'So if #Salmond has lied about this... Just what else has he lied about? #Indyref http://t.co/HkCez9imq2',Right here :D,483,2359,23,413,76830,Sun Aug 16 20:43:13 +0000 2009,en
Wed Sep 17 12:23:56 +0000 2014,b'.@Ian_Fraser @petemacleod84 or maybe mad to vote yes? Time will tell. Started  unsure- went to no. #Salmond- vote of no confidence from me',Sailing the Ocean of Life,174,382,13,993,5806,Tue Jul 19 03:15:15 +0000 2011,en
Wed Sep 17 12:11:44 +0000 2014,"b""@GradyMgrad17 @Historywoman @_DarkMavis @johnmc72 @newscore2 A sign of things to come if Yes. #Salmond's Tartanshirts.""",,697,504,51,1386,23624,Tue Aug 31 19:19:34 +0000 2010,en
Wed Sep 17 12:06:59 +0000 2014,"b""RT @davidpsmith: So #Salmond can't treat the sick, defend the country, find a currency or evidently tell the truth - what can he do? #indyr\\u2026""",,447,895,27,1475,63522,Thu Jan 10 22:03:04 +0000 2013,en
Wed Sep 17 12:06:16 +0000 2014,"b'@David_Cameron  #SALMOND OUT FOXED YOU, #PM RESPONSIBLE FOR THE BREAK UP OF THE UNION SHAME ON YOU http://t.co/7M9lwUyXvI'",United Kingdom ,2636,3721,50,5449,28294,Sun Jan 22 16:44:30 +0000 2012,en
Wed Sep 17 12:04:16 +0000 2014,b'@CptCaveman989 Fred and Wilma are resting. #Salmond #Sturgeon #indyref',The Anglosphere,14,15,1,51,2205,Fri Aug 15 14:51:44 +0000 2014,en-gb
Wed Sep 17 12:01:33 +0000 2014,"b'If #Salmond\\u2019s independence bid fails, he will claim devo max as his success: @andresortegak http://t.co/SQR8INI5at'","Madrid, Spain",42210,532,1278,15689,33389,Thu May 19 09:09:37 +0000 2011,es
Wed Sep 17 11:59:41 +0000 2014,b'Hagu\\xe9s estat possible el refer\\xe8ndum a #Esc\\xf2cia si #Salmond hagu\\xe9s posat de forma unilateral la data i la pregunta? Ho dubto',Olivella,317,436,6,1126,4511,Thu May 19 07:09:57 +0000 2011,es
Wed Sep 17 11:56:19 +0000 2014,"b""RT @bcomininvisible: Via @Politics_co_uk Right-wing business tycoons behind #Salmond's #IndyRef indyhttp://t.co/asK7iPsI6s http://t.co/l1k7\\u2026""",Land of South Saxons ,1497,1860,54,7375,39440,Sat Apr 23 12:54:06 +0000 2011,en
Wed Sep 17 11:49:32 +0000 2014,"b""Via @Politics_co_uk Right-wing business tycoons behind #Salmond's #IndyRef indyhttp://t.co/asK7iPsI6s http://t.co/l1k7JlH8qw Socialist? Nope""","In my bed, tweeting",7972,6697,180,80672,191393,Wed Jun 08 18:46:58 +0000 2011,en
Wed Sep 17 11:49:24 +0000 2014,b'Se vi siete persi questa intervista a #Salmond dategli uno sguardo oggi @REPUBBLlCA_lT http://t.co/yajyvdIAue',A galaxy far far away,1461,961,10,11719,12268,Fri Apr 29 10:18:44 +0000 2011,it
Wed Sep 17 11:48:51 +0000 2014,b'Horrifying how fast #Yes voters are abandoning &amp; insulting #Salmond. I dislike the man but #Yes would be nowhere without him #IndyRef',"In my bed, tweeting",7972,6697,180,80672,191393,Wed Jun 08 18:46:58 +0000 2011,en
Wed Sep 17 11:42:20 +0000 2014,b'@RossKnight_1 Fred and Wilma are taking a break. #Salmond #Sturgeon #SNP #indyref #Scotland',The Anglosphere,14,15,1,51,2205,Fri Aug 15 14:51:44 +0000 2014,en-gb
Wed Sep 17 11:41:32 +0000 2014,"b""Is it me, or is #Salmond's wife conspicuous by her abscence ? Is she a #voteno ? #whereismoira ?""",,305,673,14,7950,24844,Tue Dec 22 20:21:16 +0000 2009,en
Wed Sep 17 11:41:11 +0000 2014,b'@KennyCaledonia Fred and Wilma are resting. #indyref #Scotland #SNP #Salmond #Sturgeon',The Anglosphere,14,15,1,51,2205,Fri Aug 15 14:51:44 +0000 2014,en-gb
Wed Sep 17 11:34:59 +0000 2014,"b""When @TogetherDarling talks of #salmond not being a team player has he forgotten the 'team playing skills' of his colleague #brown #indyref""",England,3038,2330,93,12708,92633,Wed Apr 27 17:22:18 +0000 2011,en
Wed Sep 17 11:32:25 +0000 2014,"b""By now if #Salmond hasn't persuaded you and you still don't know, you have one rational choice:\\n\\nIf you don't know, vote no.\\n#indyref""",Laughing,493,787,10,2987,9581,Wed Jan 30 14:46:27 +0000 2013,en
Wed Sep 17 11:29:50 +0000 2014,b'#Salmond denies lack of #healthfunding http://t.co/2wKS6KcyMq\\n\\n#ScotsDecide #indyref',"Tehran, Iran",168611,69,3134,2953,202901,Sun Sep 19 13:30:33 +0000 2010,en
Wed Sep 17 11:28:47 +0000 2014,b'.@Ian_Fraser And I would emigrate as #Scotland gets renamed Nedland. #Independence would benefit neither country. #Salmond is #delusional.',Sailing the Ocean of Life,174,382,13,993,5806,Tue Jul 19 03:15:15 +0000 2011,en
Wed Sep 17 11:27:41 +0000 2014,"b'#Salmond dipinge un ottimo futuro alla nordica. Idee giovani che infuocano, ma che non hanno certezze @riotta'",A galaxy far far away,1461,961,10,11719,12268,Fri Apr 29 10:18:44 +0000 2011,it
Wed Sep 17 11:26:27 +0000 2014,"b""RT@allanmiller49  #Salmond's secret plans 2 move into castle. Arrogance knows no bounds. #VoteNo&amp; put gas at a peep.  http://t.co/8KWkGEaLDU""",,3873,3783,143,29257,90416,Tue Feb 01 02:16:15 +0000 2011,en
Wed Sep 17 11:24:39 +0000 2014,b'#TommySheridan speaks for #Yes and proves to #Scotland that #Holrood can be as corrupt as #Westminster. So why believe #Salmond? #indyref',"Edzell, UK.",133,191,11,680,6428,Fri Apr 23 10:10:21 +0000 2010,en
Wed Sep 17 11:20:30 +0000 2014,b'@MischaWilmers The precedent is not good. Press freedoms were devastated after Ireland became independent. #indyref #Ireland #SNP #Salmond',The Anglosphere,14,15,1,51,2205,Fri Aug 15 14:51:44 +0000 2014,en-gb
Wed Sep 17 11:18:39 +0000 2014,"b'worth repeating: #indyref is about future of #Scotland, not #Salmond. There will ALWAYS be a Conservative Party in London.'","Edinburgh, Scotland",1465,4945,73,41426,26982,Mon Dec 21 22:24:20 +0000 2009,en
Wed Sep 17 11:11:50 +0000 2014,b'#scotland #GordonBrown What a speech. What an orator. Should be 1st Minister not #salmond #VoteNo #indyref',,556,395,30,10253,29588,Fri Jan 14 13:22:48 +0000 2011,en
Wed Sep 17 11:06:06 +0000 2014,b'#bettertogether starting to worry about the little dictatorship that #salmond is trying to create. . .',London,166,143,6,394,407,Wed May 11 20:13:27 +0000 2011,en
Wed Sep 17 11:05:11 +0000 2014,b'RT @PPolicy_News: La @LegaNordPadania dice #Scozia e pensa al #Veneto http://t.co/MRf5aJLYNP #opencamera @M_Fedriga @NicolaMolteni @matteos\\u2026',,1679,4644,74,79984,182024,Tue Feb 21 20:09:58 +0000 2012,it
Wed Sep 17 10:58:20 +0000 2014,b'RT @PPolicy_News: La @LegaNordPadania dice #Scozia e pensa al #Veneto http://t.co/MRf5aJLYNP #opencamera @matteosalvinimi #Salmond @Roberto\\u2026',Italy,350,996,24,2385,13585,Thu Jun 25 15:24:18 +0000 2009,en
Wed Sep 17 10:55:42 +0000 2014,"b'#Salmond a #Rajoy: ""si \\xe9s un #proc\\xe9s consentit i democr\\xe0tic, Espanya no tindr\\xe0 res a dir"" ! directe!cat http://t.co/lkXM1EyfUf v\\xeda @directe'",,13501,2753,356,143520,337613,Fri Apr 19 17:09:17 +0000 2013,es
Wed Sep 17 10:51:52 +0000 2014,"b'RT @BearGardenMan: #Salmond, the #Muslim Apologist, gives #ScotlandDecides faithful more amazing old tosh http://t.co/cGS4nNFemX'",ENGLAND 🏴󠁧󠁢󠁥󠁮󠁧󠁿 GB 🇬🇧,8445,7968,69,69516,92588,Sun Mar 09 16:11:14 +0000 2014,en
Wed Sep 17 10:44:30 +0000 2014,"b'RT @TFRUthinking: @DuncanBSS He just got caught lying, stone cold. http://t.co/9PczX4cbHQ #indyref #EU #SNP #Salmond'","Edinburgh, Scotland",1181,1009,121,1450,22156,Sat Nov 18 00:32:16 +0000 2006,en
Wed Sep 17 10:44:29 +0000 2014,"b""This Scottish Referendum has divided Scots like never before. It's a Terrible,Terrible Thing #Salmond and #Sturgeon have done to Scotland""",,6357,6239,188,79069,212526,Thu Jun 02 14:10:07 +0000 2011,en
Wed Sep 17 10:37:07 +0000 2014,b'RT @stopfakery: Slimy toad #Salmond http://t.co/yPVdtEqiz3',BETA - now v.0.9,960,6,11,760,5169,Fri Jan 24 12:24:18 +0000 2014,en
Wed Sep 17 10:36:48 +0000 2014,"b'@DuncanBSS He just got caught lying, stone cold. http://t.co/9PczX4cbHQ #indyref #EU #SNP #Salmond'",The Anglosphere,14,15,1,51,2205,Fri Aug 15 14:51:44 +0000 2014,en-gb
Wed Sep 17 10:36:03 +0000 2014,"b'Mr #Salmond promises to free a people who do not in 2014 seem to be, in the true sense of the word,  oppressed. #no #Scotland'",London,217,43,153,369,6774,Thu Mar 18 15:27:53 +0000 2010,en
Wed Sep 17 10:35:33 +0000 2014,"b""RT @pjpaton: This Scottish Referendum has divided Scots like never before.\\nIt's a Terrible,Terrible Thing #Salmond and #Sturgeon have done \\u2026""","Los Angeles, CA",702,525,82,24081,133907,Tue Dec 08 21:04:14 +0000 2009,en
Wed Sep 17 10:31:00 +0000 2014,b'@IndyLabour @YesLabour Rubbish it is a vote for an almost one Party Government - #Salmond will crack down on dissent aided by #RupertMurdoch',Blanchland,3863,4969,55,91,47713,Tue Aug 07 22:11:49 +0000 2012,en
Wed Sep 17 10:30:49 +0000 2014,b'#Pictures of the day: 17 September 2014 http://t.co/rlRHdUXFYS #photography #picturegallery #news #salmond #funny',Lagos,1028,836,535,177,1038554,Sun Jun 09 14:20:40 +0000 2013,en
Wed Sep 17 10:25:23 +0000 2014,"b'RT @naecompromise: Jackie Bird let her impartiality slip while attacking #Salmond last night when she referred to #bittertogether as ""WE""  \\u2026'",right here,1606,2408,10,21035,19334,Mon May 21 20:52:16 +0000 2012,en
Wed Sep 17 10:24:30 +0000 2014,"b""RT @pjpaton: This Scottish Referendum has divided Scots like never before.\\nIt's a Terrible,Terrible Thing #Salmond and #Sturgeon have done \\u2026""",ISLAMABAD!!!,1818,1678,25,6,35284,Mon Jan 19 12:46:01 +0000 2009,en
Wed Sep 17 10:24:01 +0000 2014,"b""RT @pjpaton: This Scottish Referendum has divided Scots like never before.\\nIt's a Terrible,Terrible Thing #Salmond and #Sturgeon have done \\u2026""",,6230,6109,265,32872,215011,Sat Sep 12 00:25:29 +0000 2009,en
Wed Sep 17 10:16:27 +0000 2014,"b'RT @BearGardenMan: #Salmond, the #Muslim Apologist, gives #ScotlandDecides faithful more amazing old tosh http://t.co/cGS4nNFemX'",,1498,1379,91,18583,78140,Thu Feb 12 17:09:36 +0000 2009,en
Wed Sep 17 10:15:56 +0000 2014,"b'#Salmond replica a Rajoy: ""Si es un proceso consentido y democr\\xe1tico, Espa\\xf1a no tendr\\xe1 nada que: http://t.co/j0O5xVk85S via @LaVanguardia'",,213,746,32,2222,22928,Wed Jul 06 20:21:52 +0000 2011,ca
Wed Sep 17 10:12:24 +0000 2014,"b'#Salmond, the #Muslim Apologist, gives #ScotlandDecides faithful more amazing old tosh http://t.co/cGS4nNFemX'",North Yorkshire,8264,8881,66,37,8652,Wed Apr 06 07:47:17 +0000 2011,en
Wed Sep 17 10:11:28 +0000 2014,b'RT @JoeThorpe1963: Leading #Scottish businessman rejects #Salmond\\u2019s currency union proposals -  http://t.co/xHXr73FFcO',Ireland,1787,1866,245,4950,10433,Mon Jun 01 09:28:15 +0000 2009,en
Wed Sep 17 10:10:39 +0000 2014,"b'Jackie Bird let her impartiality slip while attacking #Salmond last night when she referred to #bittertogether as ""WE""  #bbcbias  #VoteYes'",Glasgow,448,439,15,15671,12468,Tue Jul 30 22:41:38 +0000 2013,en
Wed Sep 17 10:10:39 +0000 2014,"b'48/50 Proven liar #Salmond describes the view to crowd on mountain top, tells them not to like it. Eyes still closed, they jump off #indyref'",Derbyshire,335,375,7,2406,7765,Sat Nov 10 16:13:19 +0000 2012,en
Wed Sep 17 10:03:23 +0000 2014,"b'RT @palamospower: #Indyref, #Scotland, #Westminster, #Salmond, #VoteNo, #London, #Tory. S\\xf3n TT ara mateix a Esc\\xf2cia al Twitter. Es parla d \\u2026'",Barcelona,1051,880,14,1279,3685,Sun Feb 06 12:14:19 +0000 2011,ca
Wed Sep 17 09:57:28 +0000 2014,b'Leading #Scottish businessman rejects #Salmond\\u2019s currency union proposals -  http://t.co/xHXr73FFcO',Originally from Nottingham UK,21251,1861,381,1899,164599,Fri Apr 09 15:03:24 +0000 2010,en
Wed Sep 17 09:57:02 +0000 2014,b'@simmy543 Next door to me and #Salmond is a right wing fascist supported by #RupertMurdoch who in turn supports #UKIP and #Farage',Blanchland,3863,4969,55,91,47713,Tue Aug 07 22:11:49 +0000 2012,en
Wed Sep 17 09:56:40 +0000 2014,b'@iainmartin1 the typical response of the #bully #Salmond @alexsalmond @LiamHoughton',London/ Edgware,995,300,75,208511,110269,Thu May 06 16:17:15 +0000 2010,en-gb
Wed Sep 17 09:55:02 +0000 2014,"b'Thanks @billclinton ""#indyref vote is a decision for the Scots alone to make, and because #salmond is legendary for independence of mind""'",,15,81,0,6,111,Fri Sep 12 22:11:02 +0000 2014,en
Wed Sep 17 09:54:35 +0000 2014,b'@hankrearden77 #Salmond is the atypical #bully @alexsalmond @David_Cameron @Ed_Miliband',London/ Edgware,995,300,75,208511,110269,Thu May 06 16:17:15 +0000 2010,en-gb
Wed Sep 17 09:52:47 +0000 2014,"b'Ppl blaming @David_Cameron for omitting #DevoMax option, but he knows #Salmond wud drag #indyref further, adding uncertainty to the economy.'","England, United Kingdom",345,446,7,4181,3650,Sun Feb 28 20:12:22 +0000 2010,en
Wed Sep 17 09:48:57 +0000 2014,"b'@Ed_Miliband forced to abandon walkabout in Edinburgh http://t.co/Gud1CutPXI A taste of things to come ,if one opposes #Salmond?'",Shankly Land,1280,2720,216,1023,110595,Thu Feb 26 01:32:35 +0000 2009,en
